feature,importance_mean,importance_std
vehicle_age,2982.906628089183,486.0548771701913
mileage_num,2860.793401623242,151.16790273053837
body_type,564.2761213812612,102.70949629101003
make,480.66017013824364,49.389219831560666
model,462.26054336428115,28.210704669642706
drive_type,318.3079577281991,28.58535508277461
condition,304.87528403839406,72.1874372848185
fuel_type,166.97094795645444,54.110685766232116
color,148.96717979184305,13.62075932333166
title_status,0.5781249999998181,0.4516906620762995
transmission,-25.19798066059575,6.725972716731622
