feature,importance_mean,importance_std
mileage_num,3271.012817023809,305.06775674965627
vehicle_age,2715.1328646428565,271.5221969980102
condition,754.7873650396814,69.85807964201085
body_type,604.1604675396811,69.67264725216036
make,553.1940927777769,44.47077738684526
model,543.6630203571424,77.33742264602105
drive_type,248.13898472222155,39.80020003481839
color,135.29539083333276,32.95519793165669
fuel_type,113.11283499999918,9.571682426280455
title_status,-2.510680000001048,0.6975180661454408
transmission,-56.062693333334394,21.069326353573533
