feature,importance_mean,importance_std
vehicle_age,2434.8889196428563,306.59491072076815
mileage_num,1852.7005178571417,92.16333138310591
condition,786.3040273526072,136.5426256341496
body_type,291.7456894841265,92.24170026997135
make,192.4895486111105,30.37321756231147
drive_type,149.20020578231288,92.32329366344953
model,96.26969841269802,31.247261339115507
color,95.39334920634901,10.500926877382968
fuel_type,59.92368253968198,9.78061518638416
title_status,0.5481428571425567,0.09468929977592909
transmission,-10.542273809523977,8.292756812574355
