feature,importance_mean,importance_std
vehicle_age,2552.25861204588,612.7176314476807
mileage_num,2254.048632025312,701.3342897124878
condition,1154.7346372175516,153.2283684031046
body_type,662.3068952413184,244.1253788733243
model,630.7992524772342,187.96753270158956
make,534.8987080858813,168.56726469506845
drive_type,132.78063597680483,38.74888923660586
color,44.34895142308524,69.56709866429803
fuel_type,29.135757369270685,69.63246239924877
transmission,-3.0415275614346684,10.198636448990301
title_status,-3.6020337301581096,1.2960587994667907
