feature,importance_mean,importance_std
vehicle_age,1636.0687927272725,147.45572523914177
mileage_num,899.7571636363637,113.26570144961856
body_type,833.7105963636359,126.32439833960152
condition,324.1950981818185,36.607797137783635
make,227.55310545454557,23.355126018312106
drive_type,172.09920727272728,36.822525874766946
model,143.10477090909097,25.582380254055515
color,126.61672727272745,16.469690141819235
fuel_type,39.24496000000018,17.605108340352896
transmission,12.403949090909554,5.743876890533437
title_status,0.0,0.0
