feature,importance_mean,importance_std
vehicle_age,2641.2855457987425,153.82823603388016
mileage_num,2102.251859464626,231.4333593185644
model,1020.7478658904663,110.87061466246656
body_type,660.8069625087212,114.21796943813406
condition,517.1757154721884,42.55950128090463
make,326.16570672797786,33.46314098243466
fuel_type,166.40902499241164,44.67460436992047
color,110.05335844666824,27.929117527872666
transmission,1.5616915170188803,5.191348452160849
title_status,0.014703703704071813,0.12007182746254007
drive_type,-79.39809198745789,154.98425817364787
