feature,importance_mean,importance_std
vehicle_age,4619.944208194781,214.11398075363584
mileage_num,3623.55029925749,329.36379496170207
model,926.2197459876439,57.03586121408881
body_type,815.7903704454214,25.15123569101495
condition,639.6585659025262,62.915880954291964
make,587.8629178849925,29.843253723323556
drive_type,285.28991651279347,31.97423045341034
color,278.62266450665265,46.97926159631749
fuel_type,170.596208705121,25.030484036495523
transmission,9.78371864925175,24.369461951725572
title_status,3.7569987475069864,1.075265658594464
