feature,importance_mean,importance_std
mileage_num,3848.6349286106406,689.8309874191908
vehicle_age,2950.6171961034806,185.12934786114837
condition,1006.4056113559598,110.88419894429602
make,566.9418177672533,72.98336818132499
body_type,557.8795526304405,141.2616997297889
model,451.20519686860223,29.0034147050236
drive_type,235.900299855342,57.14661218319882
fuel_type,95.95302849490781,8.950008231741055
color,89.0619693108918,68.9368223156929
title_status,-2.462991228070314,1.2368184571115515
transmission,-40.40451117722914,17.886010366142987
