feature,importance_mean,importance_std
vehicle_age,3722.4180817033075,531.9871837952775
mileage_num,2876.02246312451,517.8944782277625
body_type,658.7001831343383,172.72558617131693
make,643.3644360304581,78.27589968887351
condition,516.7206470257232,85.73060543607497
drive_type,468.5784644065635,119.65607789221845
fuel_type,318.78542662779347,101.6173574704748
color,214.24755328334066,75.98414098698332
model,155.4698429301473,57.70004455141218
transmission,6.292454421768343,4.693821851796979
title_status,-9.094947017729282e-13,0.0
