feature,importance_mean,importance_std
vehicle_age,2178.548486275905,55.143809801323634
mileage_num,1706.2862492089848,98.08431732829465
condition,744.7509379053938,37.18143294847196
body_type,434.63943110267303,92.92720709729765
make,391.5290101645305,21.59588861398922
model,269.31849703369625,25.96237677680019
drive_type,141.46770946052783,59.60317984809723
color,101.66225585350348,9.07933524179684
fuel_type,80.29258028792847,9.54203278144243
title_status,-0.36203322259152626,0.12859792047256863
transmission,-6.6176201550391855,3.937836741757564
