feature,importance_mean,importance_std
mileage_num,3374.287276897172,165.92095008021462
vehicle_age,3235.909740250578,167.98690201619692
model,1123.1861600693592,60.86577458306014
body_type,965.1298305962249,68.55886747117515
condition,745.9615939618557,85.13557305341295
make,574.2643905133123,41.60802910882824
fuel_type,216.311414907158,11.87608634407536
drive_type,178.85257130775344,64.04979531780042
color,161.32595921989378,18.94123023216774
transmission,12.236059748427124,12.949852244704058
title_status,0.859245283018663,0.045334878421631274
