feature,importance_mean,importance_std
vehicle_age,1501.688112653452,70.72964150304836
mileage_num,965.490324886229,61.21394055948679
body_type,728.974712752082,233.59706260585617
condition,378.6702983849253,46.47006056906872
drive_type,277.0160113226237,44.71096440068132
make,172.54615139313245,11.25692170262798
color,145.3860882240693,12.154817822913632
model,125.87397731594174,42.954492636464614
fuel_type,35.2697103327162,15.08224444563886
transmission,12.095293006107022,4.735794328010928
title_status,0.0,0.0
