feature,importance_mean,importance_std
mileage_num,3322.432909122623,180.6363724648909
vehicle_age,2213.2711925693357,172.96609485820957
condition,790.0099959881393,37.13893890330243
body_type,581.9738896738181,72.72601384339286
model,397.27079321472155,114.97287446494602
make,335.0027376591661,57.789883199802695
color,156.72358241758246,54.10528023274369
fuel_type,119.0043076923077,19.58177979702211
drive_type,84.44719658119648,31.009095439192038
transmission,0.9521880341884753,6.604163486830786
title_status,0.09604884004893392,0.1241894565243372
