feature,importance_mean,importance_std
vehicle_age,3605.5623673440014,314.84601265806674
mileage_num,3391.2438095195002,77.8453693061789
model,833.5225059876211,66.153972471796
body_type,822.8678840136499,104.6199870185452
make,414.0217314217931,84.52095357889807
condition,369.418533427886,67.84686744111029
drive_type,267.33045257231225,54.16956098547726
color,249.92304868600422,107.50923978611098
fuel_type,86.14632861917671,26.14040308579577
transmission,24.074095978232982,8.502407986729978
title_status,-0.44505394290954425,0.46906466017194154
