feature,importance_mean,importance_std
vehicle_age,3668.3672480874957,138.43472282055362
mileage_num,3357.8286409763996,100.69724699874529
model,916.7998544669305,70.94818217210806
body_type,696.169448754223,110.75916718421529
make,507.8505208549017,35.307424679313144
condition,341.3525305186715,44.33941342788781
drive_type,331.829140619899,39.65047618723999
color,191.50519939051227,32.74563802352711
fuel_type,171.6172150945231,41.588017216934375
transmission,12.861394290332465,6.125646158332839
title_status,-1.172208381391647,0.4261446983457205
