feature,importance_mean,importance_std
vehicle_age,2355.617318704849,108.50018400619521
mileage_num,1700.9068509724952,112.58379693096575
condition,763.8722249547369,139.435582253237
body_type,506.90046163581684,41.12618802296262
make,452.02736422736814,32.52650055324182
model,317.912705696842,35.56791795711708
color,100.57519835345666,23.779743807705703
fuel_type,79.53798148166534,11.80340057103094
drive_type,67.54513225806204,57.702542365536594
title_status,-0.036684594763573844,0.1495076290045615
transmission,-67.15492770078963,8.653069210462565
