feature,importance_mean,importance_std
vehicle_age,3903.5631963584106,213.04980214726612
mileage_num,2946.1605638548062,233.05451931346957
model,987.2109547694612,82.34871627541716
condition,726.1400785274747,30.133763415490428
body_type,590.4153731000098,80.32520408899948
make,528.529248042903,84.69701852922275
color,295.34945158118126,30.209632203393717
drive_type,257.5725877890071,50.411116446299715
fuel_type,106.81319758811068,26.254977961849676
title_status,0.09271207162519204,1.003332305738436
transmission,-4.954387409337687,12.438047125583937
