feature,importance_mean,importance_std
mileage_num,3406.869593783933,279.26374655289754
vehicle_age,3312.971163626964,98.67938207719227
model,866.3463043371155,25.067718461926688
body_type,774.25911172748,32.8830321746251
condition,533.4560019538678,90.67470473460693
make,346.7979812837813,26.672589332382554
color,204.28688260152867,40.99910686909577
drive_type,203.8701662284273,24.178396477098236
fuel_type,124.54184869192504,25.013188145120505
transmission,15.889869424316384,14.458540791267856
title_status,1.1999404529162347,0.4089710092406189
