feature,importance_mean,importance_std
vehicle_age,3901.256904629613,373.4547488205474
mileage_num,3194.3835602440577,217.85532936084456
body_type,911.5084247969687,60.44754412373197
model,850.8082576477711,118.27690437367373
make,639.5233043173333,74.90882642176923
condition,384.76812702316346,29.75213711057805
drive_type,258.1281538642112,52.68385676273179
color,249.4837004846333,26.279377253509598
fuel_type,145.8291540912719,12.82014437675457
transmission,12.950632144820975,5.252366076087311
title_status,2.7000899837134056,0.20544356093228766
