feature,importance_mean,importance_std
vehicle_age,1558.6338052434453,41.54675016289438
body_type,687.7856928838949,182.74647000310574
mileage_num,509.6535056179775,61.757164206711344
condition,449.2009138576779,76.35239370983498
make,182.12028464419456,23.403919108852445
drive_type,167.9554981273406,18.699341021350673
model,159.4824194756553,28.522126143655488
color,108.0619925093637,10.316066784416789
fuel_type,20.21178277153522,3.7205514234041765
transmission,1.4875131086142575,3.6076352240615193
title_status,0.0,0.0
