feature,importance_mean,importance_std
vehicle_age,4104.332361754879,216.67680794311286
mileage_num,3466.331589361295,229.58450610432584
model,846.9738078707554,165.44061823476773
body_type,614.3698938870333,63.88978082793004
make,537.829868691784,61.92018088320629
condition,413.77592138549716,40.36062842703176
color,236.7722347078461,19.907204982307316
drive_type,207.48951717187575,57.223021355330026
fuel_type,138.08860830214854,18.751413099672018
transmission,26.559905267066462,38.685510704563754
title_status,0.2507597236390211,0.3678089003708835
