feature,importance_mean,importance_std
vehicle_age,3659.9999354542247,327.72761560726826
mileage_num,3606.2170528292845,231.5066920390037
body_type,562.6884875120916,129.0323310378662
make,514.7013007279356,79.26631513086512
model,481.0727250032014,65.46198783163051
condition,359.88749164168604,116.71007776030899
drive_type,306.19257766800695,77.39274465279678
fuel_type,138.1832611266731,20.64528981785473
color,137.59822794149585,23.796543042022428
transmission,41.5884606736261,10.134613714342008
title_status,0.10874165806671954,0.2550053800591949
