feature,importance_mean,importance_std
vehicle_age,3533.9654637193817,56.56683973943399
mileage_num,3155.7643775897363,191.77221693251525
model,1013.8995951761406,85.88051379637717
body_type,634.4108288879227,113.26760878791022
make,515.8766506273951,46.98087978793312
condition,396.0712605343717,102.60637076665968
color,249.63626224973595,37.96817993882357
drive_type,233.7027612190932,51.05629416342007
fuel_type,138.62408711534917,20.799639323759024
transmission,29.182644008571877,16.565517765326494
title_status,3.528976851851985,1.3962539060020849
