feature,importance_mean,importance_std
mileage_num,3240.624472610548,288.54647509036636
vehicle_age,2488.884205670136,208.41648055166357
condition,798.3501396874186,56.20622473873812
body_type,592.13725409446,53.62526961459122
make,341.0553454734225,28.149985962006728
model,273.13982252438564,52.5236500102585
drive_type,163.484272200124,30.811382939961867
color,156.25807536252506,21.689438245707034
fuel_type,151.99011473905176,17.185293589837777
title_status,0.04578886405233788,0.03702056621607273
transmission,-20.475306391103004,9.306771892472273
