feature,importance_mean,importance_std
vehicle_age,1599.4998445072818,153.17896035374307
mileage_num,988.4880292016154,144.32274647063167
body_type,966.388965346728,142.9901935432457
condition,322.5065196934103,53.0198219831097
drive_type,236.72940868152492,37.95827821177853
make,219.93700390577834,25.470745584093432
model,140.37602674628596,27.27586395849767
color,138.2622552731993,9.584098047962293
fuel_type,46.97883868816662,9.252814079955005
transmission,6.465033989530457,2.365095858341256
title_status,0.0,0.0
