feature,importance_mean,importance_std
vehicle_age,3411.827535922291,79.64109246460859
mileage_num,2822.4153152494055,172.85892827573355
model,695.7055840670342,42.70753127816033
body_type,600.2058476847624,67.28590969885983
condition,576.6816822076391,85.26833241679472
make,486.78672951210683,50.19589215105896
color,175.46591008046053,14.683658135472152
drive_type,172.67955388564988,30.933699479849608
fuel_type,171.79315414614103,43.03604969729476
title_status,0.4770301724136516,0.20093693957583839
transmission,-3.755150143678293,5.377199624908554
