feature,importance_mean,importance_std
vehicle_age,2228.0270036010843,134.94462223043004
mileage_num,1109.4007965599044,92.91917089543009
condition,599.7125963396029,59.22240794503521
body_type,323.5698373157085,71.43894187163221
make,274.0373553211319,36.886637874464625
model,207.1825522369085,32.88200324379306
drive_type,150.43931681070973,19.088181944196823
color,95.15630278766275,24.53490691942036
fuel_type,78.0703440094896,10.09480715094137
title_status,-0.3032586002376775,0.2232182486015793
transmission,-0.5504721233690362,5.924205061427296
