feature,importance_mean,importance_std
vehicle_age,3200.522143758889,464.2910620692633
mileage_num,2235.855641583719,573.9188258785721
model,543.564534805146,32.83627816080896
body_type,361.4163215233937,209.9873970404727
condition,359.2150105374238,42.15809070186765
drive_type,330.05176700931827,48.4081106538384
make,154.0634640173361,100.37307985704139
color,140.6772241901468,50.410663114116126
fuel_type,117.59870816778457,63.18186606546676
title_status,-0.5852121212112251,0.24107619109494358
transmission,-7.938270833333081,10.189694020717269
