feature,importance_mean,importance_std
mileage_num,3159.381486599816,159.76542902352261
vehicle_age,3106.9856415612203,340.4513085067456
model,882.338856195086,13.625087495034983
body_type,800.2883604002889,89.26111565412754
condition,557.7941628820632,68.17356113796367
make,418.29396760183425,35.68145432012789
color,193.07746190934031,19.844444053931028
fuel_type,84.83048711316678,15.296067287211162
drive_type,69.12944739663835,18.662820089506162
transmission,4.384009431999948,10.203883973167912
title_status,0.4862553956838383,0.06059814061692578
