feature,importance_mean,importance_std
mileage_num,3625.841817460316,118.53999529553978
vehicle_age,2524.1538595625234,169.2071516304575
condition,829.2810542005416,102.52579446843133
body_type,594.9966295489727,45.65323740638844
make,332.3965104045677,42.65478632568268
model,327.37543457220215,59.873208502185996
color,137.62126340495507,48.22912169668513
drive_type,132.2331285327138,74.16934392887048
fuel_type,116.04661096593045,14.920119863304619
title_status,-0.31443089430922555,0.39827308806101264
transmission,-1.0393577235779958,4.362365072092614
