feature,importance_mean,importance_std
vehicle_age,2398.0375786666673,211.40415706967846
mileage_num,1024.6551413333343,143.5025639154115
condition,584.3844266666677,100.56041336165812
make,331.0243306666671,78.44928372122504
body_type,170.53450133333428,77.4067360956456
model,157.34592000000066,49.45906647373583
drive_type,115.0850240000007,88.39428047041103
color,104.76105600000028,38.54369817532179
fuel_type,20.188160000000245,14.127368253095735
title_status,-0.22707199999967997,0.1708156028472214
transmission,-36.99803733333283,10.585116074046784
