feature,importance_mean,importance_std
vehicle_age,3716.8371425905148,295.93819187988265
mileage_num,3596.177364120159,258.19845731650037
model,1000.6067110091353,44.54694809909843
body_type,770.8138883535946,139.30805606175758
condition,666.0633268563078,52.09877628787278
make,442.0499697036556,55.87277784446982
color,298.74011798011827,26.804401636683643
drive_type,200.82201086126315,39.097258725283474
fuel_type,83.90365181142606,28.787438940550217
transmission,34.583267788051124,20.169800492915623
title_status,3.785571815718413,0.7116733511674641
