feature,importance_mean,importance_std
mileage_num,3875.852061855968,495.3892735441192
vehicle_age,2156.31679803361,208.20706170284785
body_type,722.1531024402123,71.8902789574617
condition,687.2298867989015,132.60763601689573
model,643.0247943892679,59.274835404213405
make,404.197794009533,53.54854773348786
drive_type,180.37799762144277,28.830208896635014
color,117.92997982325305,50.76539931348167
fuel_type,104.40148142464349,24.281152285986767
title_status,-0.4177583457902074,0.12739557534350124
transmission,-20.826660211781746,25.60278416170168
