feature,importance_mean,importance_std
vehicle_age,2954.65466073488,139.63496719200432
mileage_num,2884.8400899190974,309.2813525988478
model,869.2024150659296,49.459361626787896
condition,666.1569382147102,86.96529472545163
body_type,653.0034594986895,90.08900575708756
make,505.52879905289757,27.332300449877827
drive_type,231.16490959313688,33.1174335540904
fuel_type,164.96369830827152,34.79933522904086
color,91.62234414659542,16.739900665712238
transmission,21.273728654972,7.858707366177135
title_status,0.23623274853871407,0.18774759668685362
