feature,importance_mean,importance_std
mileage_num,2999.9255763048163,226.43058658791568
vehicle_age,2278.279037950633,205.29447633799472
condition,721.5720468792035,127.35297891145133
body_type,540.0972108050855,37.02552589354371
model,365.52161403685784,39.10292073802179
make,334.9307809221151,48.11703039086425
fuel_type,152.22693755044438,23.429916376263474
drive_type,139.68175852502026,21.307158603334464
color,69.84101066047933,69.19970668964834
title_status,-0.08086158192090806,0.20274086870261263
transmission,-9.413933615818678,8.96062583608531
