feature,importance_mean,importance_std
mileage_num,3519.9673715597805,365.45332459622483
vehicle_age,2751.0272089413725,279.9176257903932
condition,662.3843441980289,89.69732207513081
model,609.5586134632625,34.725687819336144
body_type,561.5205806291608,51.45941565496108
make,529.352278481823,69.08605538739836
drive_type,212.09378617831553,36.96722470968927
color,152.68335151049686,27.097208174439025
fuel_type,91.60332978110618,9.989726012930548
title_status,0.191362903226036,0.051390578687166226
transmission,-10.653766801075108,22.325820909612563
