feature,importance_mean,importance_std
vehicle_age,1337.4197163636359,52.871557890439014
body_type,762.1072290909085,170.78315765139823
mileage_num,437.4900145454543,46.921390154577004
condition,307.20057454545423,53.2009635487731
drive_type,234.75034909090863,48.93514988144009
make,202.87191272727233,16.603144901158032
color,87.59110545454533,42.91346643423231
model,61.14511999999959,21.952649089545893
fuel_type,25.358392727271895,21.58932629118014
transmission,0.4183709090901175,0.5212267941331726
title_status,0.0,0.0
