feature,importance_mean,importance_std
mileage_num,3691.424953362789,277.76591945749374
vehicle_age,2473.5806203567345,201.8478510101015
condition,772.7796053019149,54.12583267746768
body_type,609.0760487236136,57.830099896054705
model,580.6427831369662,57.47344985526171
make,493.6133657339231,40.688365100256895
fuel_type,174.96432842415362,21.73427050560873
drive_type,152.9599855179189,31.3857666168774
transmission,21.200617083947144,14.319069546712758
title_status,-0.8584295532637043,0.9663567876104746
color,-83.44739555719134,67.19266840717292
