feature,importance_mean,importance_std
vehicle_age,3708.8833350626765,213.89524163465936
mileage_num,3701.178329057165,285.9537231979018
model,1209.3520248331863,230.6193037733019
body_type,708.5607025747161,83.57830941996292
make,565.0114958751683,78.95798469713407
condition,480.4307048916271,73.05924287954518
drive_type,326.12490968249296,40.48515881061888
fuel_type,167.4311577214201,40.18349283012438
color,152.9427948778908,37.66944285889092
transmission,29.984478468052476,26.880502230699697
title_status,-0.3067130039933545,0.11187181842720288
