feature,importance_mean,importance_std
mileage_num,3045.0800115480224,235.590769364741
vehicle_age,2808.691492125471,195.84694101647415
model,1067.5360578275324,54.62294868507323
body_type,692.997088844166,51.351699512061884
condition,501.1342047415743,72.02005940006767
make,385.4016692390011,12.935438837298243
drive_type,194.2737295119272,47.58863720132851
fuel_type,100.84381835145905,18.139039699200566
color,95.85442646681331,46.50467348670425
transmission,10.933001455589146,2.3396285100289633
title_status,-0.6874129692836505,0.44323044893038677
