feature,importance_mean,importance_std
vehicle_age,3431.690936120336,83.05952460937361
mileage_num,3325.1648050008907,199.39907560751212
model,837.0998712761244,72.98311129552667
body_type,815.7995726185354,95.29920728714893
condition,609.4868025152124,23.21694977456699
make,356.37719838627964,42.35242139258534
drive_type,246.2477511217201,61.48669999233196
color,215.0559611931123,34.50081981543449
fuel_type,108.96312996792112,22.334423220207203
transmission,32.793899069274815,8.830221799251044
title_status,1.6876428571426003,0.09735557300791957
