feature,importance_mean,importance_std
mileage_num,1871.9383076268364,321.467787549931
vehicle_age,1841.802716720104,86.17396212925546
condition,767.338789167264,94.28167834072784
body_type,434.06346555839883,45.53893484123592
make,263.07326526140696,41.86868098531958
model,254.03756781284466,21.12600590478866
color,125.4738987716366,40.164327783215484
drive_type,111.48234869558401,46.57137533941979
fuel_type,76.17720759874537,16.51984422865188
transmission,5.144196769485279,7.3725478914980265
title_status,0.17862895882608426,0.49039477238940876
