feature,importance_mean,importance_std
vehicle_age,2188.314178929467,150.26012637296003
mileage_num,1900.336616809883,110.05100276641579
condition,713.4898339598998,58.293642080961625
body_type,424.39156954887255,110.25691361629616
make,353.6330833780892,35.86170679050382
model,265.45141478696786,33.48532411062627
drive_type,155.88108740601564,25.41145450211762
fuel_type,141.04787030075258,19.893712938494367
color,103.15733427318318,14.588599888428254
title_status,0.4118684210534411,0.2655554743040909
transmission,-1.3084323308265084,4.172084431527945
