feature,importance_mean,importance_std
vehicle_age,2656.5573430232557,303.9365970005959
mileage_num,2016.2402790697681,268.2378398327051
condition,726.9102868217051,89.79176501655664
make,443.2766220930231,65.07192146171832
body_type,192.5755484496125,102.5041812659187
drive_type,153.39692635658903,49.69140405177611
model,135.48149031007762,48.51639670172347
fuel_type,120.12447674418544,28.64016504733012
color,103.48481782945728,44.09593284534158
transmission,6.843844961239483,51.754250393800675
title_status,1.0288720930233466,1.4763201119721545
