feature,importance_mean,importance_std
vehicle_age,2415.930509435963,252.90112502505093
mileage_num,1139.5675856681482,138.36672614574934
model,860.2386911123224,30.824112609371387
body_type,559.3264797136709,102.25621546052065
condition,555.2489527141647,74.19121437255932
make,488.6859972131341,61.59305728941807
drive_type,160.219230582818,64.74761146240658
fuel_type,111.98741160790004,33.31916189638181
color,74.51508190960858,15.752709338190666
transmission,10.291723494487087,6.841645110025635
title_status,1.606442748091831,1.4366543203806754
