feature,importance_mean,importance_std
vehicle_age,2751.241270234298,116.9695424325653
mileage_num,2344.9787449646838,102.22984041537023
body_type,712.6691658122571,48.512724460164875
condition,523.5793003465101,55.27377103961877
model,453.84556368478036,63.7409917247276
make,434.36828194159597,45.8329124166424
drive_type,272.3936733652311,44.31172045678046
fuel_type,181.13414360902215,21.12775638484279
color,73.20212197539294,26.610767772972103
transmission,15.8148939849626,4.840084263162152
title_status,0.8550631578948924,0.2046422921984408
