feature,importance_mean,importance_std
vehicle_age,1999.1087485963822,233.5810679360156
mileage_num,1807.8482268662924,96.51171628731917
condition,720.2047128301099,108.92387275821585
body_type,358.82222541068876,57.150472935992774
model,297.1230297359119,21.72844868277272
make,248.34263797047242,24.196748754653225
color,140.78001601164505,35.35929423782531
fuel_type,138.28572343522538,16.694689595018612
drive_type,93.31659284674569,17.316630079641822
title_status,-0.34824454148474615,0.15212619676107825
transmission,-8.585359534206692,5.197899097529387
