feature,importance_mean,importance_std
vehicle_age,3202.161001248698,176.13419088947015
mileage_num,3191.5192500923754,291.03883553663275
model,1410.3088861728552,288.35969317481425
body_type,850.0182367368743,108.40068261526856
condition,631.8695103875293,135.11749124431725
make,371.1426232156731,124.89674040766889
drive_type,223.05471356047755,63.695221267135445
color,140.56671560037202,28.295581223941713
fuel_type,70.05617010073237,48.31117745368477
transmission,35.5724234432234,18.072854893599867
title_status,0.5974455128203772,1.1299659457546114
