feature,importance_mean,importance_std
vehicle_age,2082.163644113005,183.0270302268038
mileage_num,1000.0775382271368,166.7879460758915
body_type,656.4775111922795,58.67534658132678
model,609.5036941220234,34.11067462364306
condition,481.2876760055912,138.81443878391357
make,440.73530571563816,56.66695300095891
drive_type,240.93187345779197,58.942420273902556
fuel_type,111.55974687499975,20.676822102211844
color,85.0156313492057,33.83710621951431
transmission,38.3386749999997,10.777369532323517
title_status,-0.09702857142901848,1.203824451239762
