feature,importance_mean,importance_std
vehicle_age,1738.5228015564185,137.2170127807672
mileage_num,893.4446070038899,69.92089398783999
body_type,786.1707081712053,218.9604032073763
condition,502.6672840466914,57.58851824029359
make,250.33222568093242,44.25352852004584
model,139.9435252918269,60.16064999558646
drive_type,131.61838910505722,20.85368724294519
color,115.92567315175002,13.514128362284492
fuel_type,39.71284824902614,9.74696755879293
transmission,11.617330739298268,1.2579689836457792
title_status,0.0,0.0
