feature,importance_mean,importance_std
mileage_num,3937.907871327254,324.0112377154419
vehicle_age,2326.5360557244176,247.39033946339953
condition,579.6512877406286,156.67306700282685
make,577.3589148936171,112.6575594900839
model,170.2086524822702,24.19773017829134
color,159.1472482269506,55.57800196279787
drive_type,157.67325531914884,64.42329538704877
transmission,15.864638297872352,17.555667100423253
title_status,14.828170212766782,0.27116146409623887
body_type,-2.767905775075724,107.89293058268916
fuel_type,-13.757078014184026,4.379228788410924
