feature,importance_mean,importance_std
mileage_num,3153.895811496101,198.27150629924606
vehicle_age,3036.360452849535,157.956601139152
model,871.2457922493144,61.093523919243005
body_type,657.7395224470514,57.210088098653316
condition,635.9256682641333,85.19001615900697
make,383.4767143392426,55.639169825110244
color,171.99998139323816,21.019614904668902
drive_type,168.21917137647196,63.80836678852342
fuel_type,95.108421026235,14.833085534414566
transmission,7.035002878669365,6.534354219702678
title_status,3.78113236303725,0.09727935733897061
