feature,importance_mean,importance_std
vehicle_age,4481.222030049384,256.372754388593
mileage_num,3921.20419632739,229.09420926434137
model,1097.3748601834143,148.61441756082183
body_type,835.9873827627064,113.89285206998575
make,647.7897996649575,37.63297870807846
condition,569.3122802843701,117.90220125533592
drive_type,252.29775124546512,8.407290536729043
color,243.89147430490775,76.37949114059273
fuel_type,122.9562418710716,44.63050934694292
transmission,57.831886005866366,16.092930243960364
title_status,2.8966278416756723,0.5774452562431595
