feature,importance_mean,importance_std
vehicle_age,4293.134300334335,182.90058965370977
mileage_num,3264.7601941430758,225.76462409755098
model,1037.8417866049183,108.47837306282935
body_type,702.1663692718005,128.45906660829178
make,474.7925079244533,32.05583805540348
condition,437.4394122091559,105.35598062268943
color,314.3708390591004,81.34624401689193
drive_type,159.8782459618198,38.99770641176056
fuel_type,123.56588156021898,36.96269508791925
transmission,27.185488063950107,19.051071739861836
title_status,0.030967808028253784,0.30773226376610735
