feature,importance_mean,importance_std
vehicle_age,3528.889901470541,335.42362331317037
mileage_num,3270.614578871688,293.26120781591385
body_type,745.9693417350015,95.19098549277538
condition,643.1260300989294,75.80559128493691
make,453.9254454346219,47.9873122685977
drive_type,279.6740761335868,45.437635192147475
model,245.81985393870363,28.213997334962922
color,126.69078060852789,33.2737937306936
fuel_type,82.79351115983772,13.371025144585376
title_status,3.7248632872509915,0.033790391634239275
transmission,-1.7016578248943914,10.331954969192019
