feature,importance_mean,importance_std
vehicle_age,4456.664932474305,182.22061322163913
mileage_num,3650.065697340856,82.44178680538299
model,997.3356786005576,211.20163525470986
make,767.8562735017606,36.222042890774226
body_type,729.1064549625439,111.16458920819589
condition,508.8731413093092,74.95872182595564
color,255.1586544478323,48.820876652317516
drive_type,216.5610371659406,53.04954057800625
fuel_type,152.57917474036657,17.09344817734369
transmission,28.836425575456722,22.180931403455013
title_status,1.5011199118650438,0.48174327886447244
