feature,importance_mean,importance_std
vehicle_age,3153.748003798675,252.46025791238264
mileage_num,2903.3599117343933,184.54142363455057
model,1447.6772535279802,73.81708485847119
body_type,933.9973592736542,110.14355685091996
condition,646.4765202246665,126.55361562050967
make,539.998712932242,85.99980126439957
drive_type,200.863525171949,40.13625943574689
fuel_type,154.71331964720213,23.85296658439728
color,95.07746792165653,35.55823116616745
transmission,20.885134515119535,8.881176334736297
title_status,0.7136618004863522,1.247768333544867
