feature,importance_mean,importance_std
vehicle_age,2143.7294035227474,104.59138861793672
mileage_num,1567.6596841033813,67.59763140238668
condition,819.4841888829884,57.7038043202109
body_type,292.9192185342539,65.19586275613351
model,275.1340187643829,33.38194354485442
make,268.6715668259876,52.54930405071532
drive_type,147.31864152947438,24.793202365969314
color,109.7373202336701,10.074404066382037
fuel_type,91.36209364489332,25.526350214721443
transmission,8.50966047087968,1.8710597547218106
title_status,-0.5680297397770119,0.3749161593743366
