feature,importance_mean,importance_std
vehicle_age,3971.610002564486,151.1530693123195
mileage_num,3364.174220995362,195.8757175021097
model,974.8291314860122,45.72511217693637
body_type,744.3015143306748,63.406631990908416
make,474.0614680322216,48.63807475848737
condition,400.84559169923267,59.53062397146622
drive_type,279.27223490382437,18.745712913980423
color,228.59528462298402,59.35895260774885
fuel_type,102.39678740893287,47.81510765777396
transmission,20.624328369553222,18.931829714301294
title_status,0.31959802335204585,1.3829068170799672
