feature,importance_mean,importance_std
vehicle_age,1061.747192590902,87.91349591467878
body_type,816.0095492545264,142.2604320626054
condition,484.264477552107,59.4417162609716
mileage_num,339.1866324965769,49.64559328427321
make,240.96458312034048,105.59336062856595
drive_type,81.00418746386694,16.764507912272897
color,37.43758844515378,2.803365153670415
model,32.28439009584654,13.32183444947786
fuel_type,3.314543891678113,25.977642873573885
title_status,0.0,0.0
transmission,-0.7829664384607895,1.3046736009664388
