feature,importance_mean,importance_std
vehicle_age,2953.208127741447,321.6535492492398
mileage_num,2761.408963252076,148.97051131320555
body_type,786.4775072150069,120.68690169737602
condition,510.9634997543828,32.130921026428226
model,467.01726551354477,36.47453066421755
make,444.34110705075057,59.418459941315696
fuel_type,187.32679449510252,49.98288262018491
drive_type,131.73390933908541,46.76617100229412
color,129.42576253415646,43.6975184289913
title_status,0.47434751773052997,0.16366361902441992
transmission,-18.922267139479846,12.368893694327491
