feature,importance_mean,importance_std
mileage_num,4345.069836904762,263.08496178366283
vehicle_age,2963.662891666667,212.19323579238622
condition,1161.932093915344,240.3459965140895
model,785.9542958333338,81.87276962469136
make,675.6393795634916,103.25620317225922
body_type,573.9244021825394,85.91245160242377
fuel_type,194.37068690476136,19.252033616665415
color,76.57146746031704,33.94400341932536
transmission,7.2442333333334314,11.925651997919942
title_status,0.2425666666658799,0.9839904265000453
drive_type,-24.188197619047788,42.820475176610934
