feature,importance_mean,importance_std
mileage_num,3359.6951588951583,162.32909651877517
vehicle_age,2584.4615665738274,207.6892889415258
condition,769.0263354222477,75.92435865154671
body_type,529.1502418771079,19.931366648109414
model,407.1621435265779,36.82242673973612
make,361.0224570537779,29.084850127968938
color,156.26335704542853,25.53590881775061
fuel_type,135.92307595785314,12.172086228519019
drive_type,129.96178899129717,20.560387027520385
title_status,-0.005315471697394969,0.07921513211149982
transmission,-11.128485225972145,7.496916842282682
