feature,importance_mean,importance_std
vehicle_age,4201.183298289443,194.49905491885335
mileage_num,3657.3790989430113,202.10691690982304
model,1003.88675778851,67.65856580753626
body_type,754.7434438447711,114.51149663416302
make,486.65878028602094,55.70871384172847
condition,401.601038085793,78.47014194931657
color,344.9300126677887,23.579138309361532
drive_type,198.29649115409174,65.05615116528493
fuel_type,171.4253884425203,33.75205084043936
transmission,21.96185921107026,23.391057908404424
title_status,0.09270848959986325,0.5519708822536076
